networksteps,algo,score,env
88080,DQNEWC,-0.438235294117647,Pathfinding8
88099,DQNEWC,-0.38999999999999996,Pathfinding8
88108,DQNEWC,-0.44166666666666665,Pathfinding8
88119,DQNEWC,-0.3138888888888889,Pathfinding8
88123,DQNEWC,-0.6033333333333334,Pathfinding8
88137,DQNEWC,-0.3855555555555555,Pathfinding8
88151,DQNEWC,-0.40555555555555556,Pathfinding8
88165,DQNEWC,-0.4055555555555556,Pathfinding8
88176,DQNEWC,-0.4263888888888889,Pathfinding8
88194,DQNEWC,-0.45877192982456144,Pathfinding8
88210,DQNEWC,-0.3225490196078431,Pathfinding8
88226,DQNEWC,-0.34019607843137256,Pathfinding8
88237,DQNEWC,-0.5027777777777778,Pathfinding8
88245,DQNEWC,-0.5555555555555556,Pathfinding8
88256,DQNEWC,-0.4208333333333333,Pathfinding8
88260,DQNEWC,-0.5333333333333333,Pathfinding8
88268,DQNEWC,-0.5222222222222223,Pathfinding8
88273,DQNEWC,-0.6138888888888889,Pathfinding8
88284,DQNEWC,-0.5305555555555556,Pathfinding8
88293,DQNEWC,-0.5366666666666667,Pathfinding8
88305,DQNEWC,-0.5410256410256411,Pathfinding8
88309,DQNEWC,-0.4033333333333333,Pathfinding8
88320,DQNEWC,-0.5333333333333333,Pathfinding8
88329,DQNEWC,-0.44166666666666665,Pathfinding8
88337,DQNEWC,-0.3425925925925926,Pathfinding8
88346,DQNEWC,-0.5716666666666667,Pathfinding8
88355,DQNEWC,-0.5366666666666667,Pathfinding8
88366,DQNEWC,-0.5847222222222223,Pathfinding8
88377,DQNEWC,-0.3138888888888889,Pathfinding8
88395,DQNEWC,-0.18596491228070172,Pathfinding8
88398,DQNEWC,-0.13999999999999999,Pathfinding8
88412,DQNEWC,-0.42777777777777776,Pathfinding8
88428,DQNEWC,-0.415686274509804,Pathfinding8
88446,DQNEWC,-0.4421052631578948,Pathfinding8
88454,DQNEWC,-0.5944444444444444,Pathfinding8
88483,DQNEWC,-0.44833333333333336,Pathfinding8
88492,DQNEWC,-0.5716666666666667,Pathfinding8
88501,DQNEWC,-0.5366666666666667,Pathfinding8
88506,DQNEWC,-0.6138888888888889,Pathfinding8
88524,DQNEWC,-0.40789473684210525,Pathfinding8
88532,DQNEWC,-0.5222222222222223,Pathfinding8
88543,DQNEWC,-0.4513888888888889,Pathfinding8
88555,DQNEWC,-0.5410256410256411,Pathfinding8
88566,DQNEWC,-0.5597222222222222,Pathfinding8
88578,DQNEWC,-0.3141025641025641,Pathfinding8
